Parsing hochiminh.geojson...
Loaded 3056 traffic signal nodes.

Building KD-tree...
KD-tree built in 0.34 ms.

Nearest traffic light to (10.7725, 106.6981):
  ID:        10315805798
  Location:  (10.7715858, 106.6985321)
  Distance:  112.1 m
  Query time: 0.0048 ms

--- All Nodes ---
ID              Latitude      Longitude     
6794250086      10.7705279    106.6863326   
6794489378      10.7739160    106.6776577   
6801278866      10.8987424    106.8258535   
6802843200      10.8386054    106.6801769   
6811260007      10.8833613    106.8009513   
6858588487      10.7831604    106.7012045   
6858588490      10.7799943    106.6981862   
6930905771      10.4755873    107.2018325   
6966765176      10.8739823    106.8097434   
6966765177      10.8740236    106.8096876   
7104079423      10.5640839    107.0590510   
7238131195      10.4459924    107.2845445   
7325923672      10.9972784    106.6836073   
7328244934      10.9969410    106.6832413   
7340342237      11.1789819    106.6018147   
7340342238      11.1792747    106.6022759   
7340678866      11.3441726    106.6398114   
7340678879      11.3469032    106.6388448   
7353510226      10.3676843    107.0855321   
7353510227      10.3676059    107.0854762   
7353510234      10.3677196    107.0852455   
7368077778      10.9460616    106.7420076   
7368077782      10.9458467    106.7424297   
7368113187      10.9456118    106.7422760   
7396523074      10.4228189    107.1580953   
7446612816      10.9877706    106.6902760   
7446612817      10.9877126    106.6901921   
7446612818      10.9874071    106.6907361   
7446612819      10.9873981    106.6901659   
7446612820      10.9877428    106.6909210   
7446612821      10.9862984    106.6875691   
7446612822      10.9864911    106.6873294   
7446612823      10.9867145    106.6877394   
7446612824      10.9913234    106.6880352   
7446612825      10.9910592    106.6879734   
7446612826      10.9911129    106.6880610   
7446612827      10.9912934    106.6876196   
7446612828      10.9912493    106.6875013   
7447736387      10.9840022    106.6797132   
7447736388      10.9839243    106.6799116   
7447736389      10.9842948    106.6797207   
7447736390      10.9841931    106.6799857   
7459630372      10.9914281    106.6507773   
7459630374      10.9915309    106.6512787   
7459630375      10.9917780    106.6509395   
7459704089      10.9924177    106.6558182   
7459704090      10.9929199    106.6561608   
7459704091      10.9932556    106.6558623   
7459704092      10.9930532    106.6555541   
7468080007      11.0058689    106.6763760   
7468080008      11.0053606    106.6760030   
7468080009      11.0058483    106.6759597   
7468080010      11.0094161    106.6870065   
7468080012      11.0099762    106.6870122   
7468080013      11.0096436    106.6867406   
7468080014      11.0222835    106.6901887   
7468080015      11.0221877    106.6905527   
7468080016      11.0224916    106.6903740   
7468080017      11.0219857    106.6903403   
7468080018      11.0299421    106.6924660   
7468080019      11.0302206    106.6927150   
7468080020      11.0304770    106.6924760   
7468080021      11.0302829    106.6922798   
7468080023      11.0394190    106.6950705   
7468080024      11.0396907    106.6952884   
7468080025      11.0397996    106.6948327   
7468080026      11.0460739    106.6996532   
7468080027      11.0465271    106.6994565   
7468080028      11.0466751    106.6999392   
7468080029      11.0461909    106.7000590   
7468080077      11.0533675    106.7049182   
7468080078      11.0534893    106.7052848   
7468080079      11.0537915    106.7051485   
7468080080      11.0537321    106.7047333   
7549405672      10.7659542    106.7005991   
7671191160      11.1321724    106.6069324   
7781481937      11.0081227    106.6687593   
7781481938      11.0082357    106.6690669   
7781481940      11.0085078    106.6686280   
7781481941      11.0133327    106.6751873   
7781481942      11.0131466    106.6755152   
7781481943      11.0126260    106.6749985   
7781481944      11.0124778    106.6753238   
7793107617      10.8987588    106.8204515   
7861586071      10.7993296    106.7236841   
7908742659      10.9780962    106.7413819   
7947235292      10.9840684    106.7219468   
7947235293      10.9841080    106.7221774   
7947235294      10.9842812    106.7221060   
7947235295      10.9838520    106.7219697   
7979914193      11.0166938    106.7504181   
8032750096      10.7886582    106.6850380   
8032750097      10.7884381    106.6854663   
8044429203      10.9965522    106.6838231   
8253469853      10.7918594    106.6624875   
8305291514      10.8414438    106.7437141   
8348397789      11.0316522    106.6282817   
8348397815      11.0331048    106.6356075   
8348448263      11.0585705    106.5951008   
8366038242      10.8346917    106.6844612   
8485377972      11.0588495    106.5953864   
8570274178      10.7209804    106.7011417   
8570274778      10.7450450    106.7015322   
8667656801      10.4996724    107.1574400   
8709318152      10.8175561    106.6132336   
8744240775      10.8003273    106.7294053   
9179078940      11.0344075    106.6398930   
9179078941      11.0339695    106.6402197   
9186568916      10.9387754    106.7672749   
9186579769      10.7342942    106.6561666   
9186579770      10.7340274    106.6559799   
9186579771      10.7339734    106.6561651   
9186610717      10.9389309    106.7672808   
9194681965      10.8551290    106.6073990   
9194681966      10.8550979    106.6070754   
9194681967      10.8554767    106.6070530   
9194681968      10.8554210    106.6069956   
9194681969      10.8554746    106.6073620   
9194681970      10.9836171    106.5765672   
9194754167      10.9713869    106.4816402   
9194754168      10.9715308    106.4813114   
9194754169      10.9716568    106.4816851   
9194758745      10.8567274    106.6394765   
9194758747      10.8563192    106.6394055   
9194758748      10.8567452    106.6392654   
9194904771      10.7906485    106.6975988   
9194904772      10.7903035    106.6975851   
9198716721      11.0059275    106.4276383   
9198716722      11.0059631    106.4271398   
9198716723      11.0061389    106.4274229   
9198716724      11.0057618    106.4273068   
9198718339      10.9740112    106.4771289   
9198718340      10.9741112    106.4766470   
9199106450      10.8712751    106.8066403   
9199106452      10.8747217    106.8093485   
9199106453      10.8749227    106.8093345   
9206545755      10.7896858    106.5955914   
9206545756      10.7900252    106.5955185   
9206545757      10.7898541    106.5957608   
9206569374      10.8020920    106.6474940   
9207017672      10.8666869    106.7620280   
9207017673      10.8668276    106.7619272   
9207017674      10.8665563    106.7618469   
9217346696      10.8989290    106.8197625   
9217346697      10.8983920    106.8194804   
9217346698      10.8984634    106.8206931   
9225957719      10.8650933    106.7591021   
9225957721      10.8649124    106.7590029   
9225957723      10.8649018    106.7591239   
9229919154      10.8025787    106.7466362   
9229919155      10.8020326    106.7457977   
9282443368      10.7893417    106.7108618   
9282443369      10.7897008    106.7112200   
9282443370      10.7896156    106.7112283   
9282443371      10.7892447    106.7111876   
9282443372      10.7897219    106.7110281   
9282443373      10.7892511    106.7108968   
9282443374      10.7846310    106.7080209   
9282443375      10.7843185    106.7079411   
9282443376      10.7846260    106.7078441   
9282443379      10.7844010    106.7080818   
9284601475      10.4223705    107.1583757   
9284606209      10.4995702    107.1570805   
9284606210      10.4994162    107.1576175   
9287523938      10.8582833    106.7877144   
9287562675      10.8499240    106.7679509   
9291710603      10.6348246    107.0478421   
9291710604      10.6342626    107.0482298   
9291710605      10.6236797    107.0544044   
9291710606      10.6233047    107.0547664   
9291710607      10.6235595    107.0548438   
9291713849      10.6490397    107.0412341   
9291713850      10.6485219    107.0416669   
9291853089      10.8706156    106.8070793   
9292307404      10.8672706    106.7883298   
9292307405      10.8673427    106.7883127   
9292524294      10.9127792    106.7969721   
9292524295      10.9124060    106.7968293   
9292524296      10.9127109    106.7967267   
9295180810      10.8493875    106.7740507   
9297896263      10.8532928    106.7513096   
9297896277      10.8535867    106.7512434   
9297896278      10.8533441    106.7514665   
9297896279      10.8414882    106.7440847   
9297896280      10.8415979    106.7440112   
9297896281      10.8410370    106.7437620   
9297896283      10.8410728    106.7440948   
9298113114      10.9010323    106.7116305   
9298113115      10.9014200    106.7116632   
9298113116      10.9012020    106.7112878   
9298210617      10.9075707    106.7129004   
9298210618      10.9078741    106.7127495   
9298210619      10.9076876    106.7130381   
9298210620      10.9206974    106.7136068   
9298210621      10.9206945    106.7132208   
9298210622      10.9214833    106.7134059   
9298210623      10.9213673    106.7137457   
9298210624      10.9237483    106.7131228   
9298210625      10.9242166    106.7128492   
9298210626      10.9341988    106.7104355   
9298210627      10.9345453    106.7104786   
9298210628      10.9345557    106.7101510   
9300172107      10.7224591    106.6008622   
9300172108      10.7221985    106.6009311   
9300172109      10.7223430    106.6006531   
9300288756      10.9470515    106.7424224   
9300288757      10.9471168    106.7419330   
9300288760      10.9488843    106.7388301   
9300288761      10.9492472    106.7382349   
9300288762      10.9485764    106.7387045   
9300288763      10.9496215    106.7384172   
9300351892      11.0300591    106.6432328   
9300351893      11.0300791    106.6429576   
9300351894      11.0298054    106.6433267   
9301605538      10.9964166    106.6502105   
9301605539      10.9965436    106.6497191   
9301605540      10.9963099    106.6498794   
9301605541      11.0071243    106.6452680   
9301605542      11.0074411    106.6451368   
9307943446      10.9708817    106.7142456   
9307943447      10.9704152    106.7139566   
9307943448      10.9707175    106.7139104   
9307943449      10.9705706    106.7142733   
9307943576      10.8327135    106.7271578   
9307943577      10.8326450    106.7272209   
9307943580      10.8332083    106.7271562   
9307943582      10.8327358    106.7275029   
9307963439      11.0315249    106.6278381   
9307963440      11.0313526    106.6283227   
9307963441      11.0317650    106.6279054   
9307963443      11.0522301    106.6302800   
9307963444      11.0525757    106.6299999   
9307963445      11.0523121    106.6299557   
9307963446      11.0525105    106.6303941   
9307979218      11.0584249    106.5955541   
9307979219      11.0582869    106.5951126   
9307983255      10.9843143    106.6661252   
9307983256      10.9838135    106.6663504   
9307983257      10.9840219    106.6659923   
9307983258      10.9840997    106.6664333   
9311702043      10.8621598    106.6499672   
9311702044      10.8622455    106.6496789   
9311702045      10.8618566    106.6495975   
9311702046      10.8618344    106.6498428   
9311702047      10.8618520    106.6547068   
9311702048      10.8621218    106.6548734   
9311702049      10.8619247    106.6554228   
9311702051      10.8617917    106.6716301   
9311702052      10.8618672    106.6716275   
9311702053      10.8616866    106.6710413   
9311702054      10.8616063    106.6710386   
9315592463      10.8246035    106.6030778   
9315592464      10.8249556    106.6032625   
9315592465      10.8248437    106.6027027   
9315592466      10.8253311    106.6030006   
9315592467      10.8253146    106.6030542   
9316733961      10.7783850    106.7224000   
9316733962      10.7787715    106.7221194   
9316733963      10.7786053    106.7225648   
9316733964      10.7784683    106.7219502   
9316733967      10.7707388    106.7240198   
9316733968      10.7706142    106.7242281   
9316733969      10.7705791    106.7240210   
9316733970      10.7707719    106.7242398   
9316789738      10.7345680    106.6029748   
9319794647      10.6000876    107.0545902   
9319794648      10.5996501    107.0543547   
9319794649      10.5995817    107.0547487   
9319794653      10.5774101    107.0554624   
9319794655      10.5778676    107.0552810   
9319794656      10.5776252    107.0557935   
9319796984      10.6058430    107.0547123   
9319796985      10.6054404    107.0548099   
9319796986      10.6056551    107.0550079   
9319796987      10.6055218    107.0544942   
9319803809      10.4393423    107.1622766   
9319814946      10.5637414    107.0596638   
9319814947      10.5637702    107.0591062   
9319833442      10.4998618    107.1001726   
9319833443      10.4998924    107.1006489   
9319833444      10.4995849    107.1003445   
9320913619      10.6859557    106.5754659   
9320913620      10.6862792    106.5764459   
9320913621      10.6864993    106.5758416   
9320913622      10.6857644    106.5761454   
9320913623      10.6877824    106.5847493   
9320913624      10.6881051    106.5858156   
9320913625      10.6875874    106.5853508   
9320913626      10.6885866    106.5850857   
9324317140      10.6737889    106.5804352   
9324317141      10.6741453    106.5806627   
9324317142      10.6741482    106.5804688   
9324317143      10.6738284    106.5806700   
9325896251      11.1556640    106.5926242   
9325896252      11.1556679    106.5922418   
9325896253      11.1794542    106.6019507   
9325897415      10.9026371    106.7934922   
9325897416      10.9031528    106.7935387   
9325930453      11.1114963    106.6182886   
9325930454      11.1121615    106.6179151   
9325930455      11.1120251    106.6184557   
9325930456      11.1118921    106.6184743   
9325930457      11.1115061    106.6176360   
9325930458      11.1113963    106.6176900   
9325930459      11.1243228    106.6140612   
9325930460      11.1248037    106.6137893   
9325930461      11.1247059    106.6141832   
9325930463      11.1318962    106.6075044   
9325930464      11.1317596    106.6071608   
9325930465      11.1317093    106.6072347   
9325930466      11.1323716    106.6073931   
9325930467      11.1323087    106.6075009   
9325930468      11.1413799    106.6035700   
9325930469      11.1410949    106.6040095   
9325946917      10.9028938    106.7936791   
9326307332      11.1509864    106.5984330   
9326307333      11.1516928    106.5984964   
9328635877      10.9740636    106.4771705   
9328635887      10.9771417    106.4712991   
9328635889      10.9770866    106.4712682   
9328635890      10.9773692    106.4710299   
9328635891      10.9773245    106.4706429   
9328635892      10.9742398    106.4770077   
9328637981      10.8341130    106.6069480   
9328637982      10.8345990    106.6070764   
9328637983      10.8344800    106.6068263   
9328655188      10.9606668    106.5022702   
9328655189      10.9607083    106.5026281   
9328655190      10.9606767    106.5025982   
9328655191      10.9608614    106.5025891   
9328664578      10.8276443    106.6248610   
9328664579      10.8272256    106.6248223   
9328664580      10.8270695    106.6255000   
9328664581      10.8271222    106.6256042   
9329045240      10.8233281    106.7030154   
9331207430      10.8022487    106.6416787   
9331207431      10.8025447    106.6415758   
9331239894      10.6729121    106.6979592   
9331239895      10.6720681    106.6978919   
9331251118      10.6564820    106.6877892   
9336134917      10.7971998    106.7042426   
9336134951      10.7925789    106.6959859   
9336134952      10.7927844    106.6959009   
9336134953      10.7926964    106.6960802   
9336134954      10.8024823    106.6966111   
9336134955      10.8026515    106.6967388   
9336134956      10.8025689    106.6964174   
9339328177      10.8712966    106.8077858   
9339328180      10.8713394    106.8077248   
9342313219      10.8473020    106.6122891   
9342313220      10.8472731    106.6122472   
9342313227      10.8472069    106.6125255   
9342313228      10.8472451    106.6125949   
9343063126      11.2353157    106.7351843   
9343063127      11.2353282    106.7353413   
9343063128      11.2350080    106.7351498   
9345104949      10.9983162    106.6478070   
9345104950      10.9984811    106.6474752   
9345104951      10.9981753    106.6474666   
9345125813      10.9917429    106.6630132   
9345125815      10.9861846    106.6656422   
9345125816      10.9865376    106.6657800   
9345128124      11.0261513    106.6546006   
9345128125      11.0259328    106.6541145   
9345182217      10.9864920    106.6653631   
9345406189      11.0252192    106.6779814   
9345406190      11.0253966    106.6782884   
9345406191      11.0257563    106.6779195   
9345731773      11.0024167    106.6756607   
9345731774      11.0025441    106.6758474   
9345731775      11.0026794    106.6754117   
9367065213      10.8803108    106.7680940   
9367065214      10.8809393    106.7685127   
9367065215      10.8806995    106.7682060   
9367131936      10.8606018    106.6915965   
9367131937      10.8606830    106.6915953   
9367131938      10.8609381    106.6917156   
9367131939      10.8604446    106.6918857   
9368886856      10.8720115    106.7687250   
9368886857      10.8719577    106.7687065   
9368886858      10.8719702    106.7692706   
9368886864      10.8753403    106.7590213   
9368886865      10.8752752    106.7589965   
9368886866      10.8752082    106.7585866   
9368886867      10.8751454    106.7585636   
9368886868      10.8750116    106.7587870   
9377924878      10.3759346    107.1136236   
9377924879      10.3760152    107.1135848   
9377924880      10.3755856    107.1133427   
9377924881      10.3755010    107.1136106   
9377942193      10.7716948    106.7167286   
9377942200      10.7708272    106.7169783   
9380933480      11.0328610    106.6350578   
9380933481      11.0327748    106.6354062   
9380933482      11.0331595    106.6351530   
9380933497      11.0174140    106.6602659   
9380933498      11.0175879    106.6599237   
9383253225      11.1037907    106.6235559   
9383253226      11.1042366    106.6231960   
9383253227      11.1038772    106.6232438   
9383253234      11.0971274    106.6257511   
9383253235      11.0976500    106.6255722   
9383253239      11.0560073    106.6290430   
9383253240      11.0457631    106.6337943   
9383253241      11.0458373    106.6335322   
9383253242      11.0461314    106.6334505   
9383253243      11.0461715    106.6337038   
9386919514      10.8837639    106.5872337   
9386919515      10.8838160    106.5872877   
9386919516      10.8842069    106.5867731   
9386968617      10.8841777    106.5867257   
9386968618      10.8841455    106.5872020   
9386968619      10.8837737    106.5868331   
9386968620      10.8924896    106.5811154   
9386968621      10.8925241    106.5811654   
9386968622      10.8927620    106.5807801   
9386968623      10.8927325    106.5807211   
9386968624      10.8927562    106.5812251   
9387006731      10.9269598    106.5570785   
9387006732      10.9269247    106.5570156   
9387006733      10.9271470    106.5566819   
9387006734      10.9271826    106.5567312   
9387006735      10.9269061    106.5567286   
9387433953      10.8696226    106.7757566   
9387433954      10.8696898    106.7757765   
9387433955      10.8696433    106.7762466   
9387433957      10.8694656    106.7759369   
9387433964      10.8671605    106.7874239   
9387433965      10.8671011    106.7874167   
9387433966      10.8674457    106.7877338   
9387433967      10.8670476    106.7875704   
9387582750      10.8701373    106.5626950   
9387582751      10.8704103    106.5630038   
9387582761      10.8683427    106.5580599   
9387582793      10.8703630    106.5630912   
9387620683      10.8672255    106.6154320   
9387620684      10.8674751    106.6156534   
9387620685      10.8675388    106.6154839   
9387620686      10.8671149    106.6156042   
9387627497      10.8703015    106.5968309   
9387627498      10.8705028    106.5963700   
9387627499      10.8705441    106.5964346   
9387627500      10.8706001    106.5967614   
9393280489      10.8612987    106.6032215   
9393280490      10.8612413    106.6031527   
9393296536      10.8551743    106.6074725   
9393315724      10.8777978    106.5915182   
9393315725      10.8777405    106.5914713   
9393315726      10.8779419    106.5911846   
9393315727      10.8779067    106.5911402   
9393315728      10.8779437    106.5915767   
9393742084      10.9000278    106.5758374   
9393742085      10.9002969    106.5755316   
9393742086      10.9002477    106.5754858   
9393742087      10.9001068    106.5754811   
9393742088      10.9002168    106.5758796   
9395660870      10.9346500    106.5496556   
9395660879      10.9476298    106.5238120   
9395660880      10.9475694    106.5237744   
9395660881      10.9476131    106.5235287   
9395660882      10.9475536    106.5234894   
9395660883      10.9474181    106.5235431   
9395660884      10.9477665    106.5237719   
9395660888      10.9549620    106.5130605   
9395660889      10.9548936    106.5130327   
9395660890      10.9549258    106.5127077   
9395660891      10.9549770    106.5127387   
9395660892      10.9547949    106.5127839   
9395660894      10.9550645    106.5129984   
9395660897      10.9566567    106.5103795   
9395660898      10.9567471    106.5099906   
9395660899      10.9569285    106.5102549   
9395660907      10.9645329    106.4959507   
9395660908      10.9644852    106.4959176   
9395660909      10.9645016    106.4956753   
9395660910      10.9644558    106.4956490   
9395660911      10.9646799    106.4958404   
9395660912      10.9643286    106.4957575   
9398132177      10.8473806    106.6126363   
9398179357      10.9389532    106.5411711   
9398179358      10.9390086    106.5411967   
9398179361      10.9390096    106.5408122   
9398179362      10.9389588    106.5407850   
9398179365      10.9391917    106.5410911   
9404173951      10.8138043    106.6654293   
9406484662      10.9303428    106.7633991   
9406484663      10.9299636    106.7629876   
9406484664      10.9300404    106.7633297   
9406484665      10.9303227    106.7630298   
9406484666      10.9362314    106.7603231   
9406484667      10.9360721    106.7602279   
9406484668      10.9361036    106.7598396   
9406484669      10.9364056    106.7599557   
9406484670      10.9419571    106.7555776   
9406484671      10.9419641    106.7552538   
9406484672      10.9417438    106.7552519   
9406484673      10.9447962    106.7483357   
9406484674      10.9447927    106.7479582   
9406484675      10.9445675    106.7482811   
9406484676      10.9450021    106.7480603   
9406484677      10.9492272    106.7387111   
9406706990      10.6967910    106.5969524   
9406706991      10.6968783    106.5967470   
9406706993      10.6965118    106.5967565   
9406764003      10.7896678    106.5956527   
9406764004      10.7978133    106.5972747   
9406764005      10.7978016    106.5973465   
9406764006      10.7979735    106.5972126   
9406764007      10.7979864    106.5971621   
9406764008      10.7979056    106.5970390   
9406764009      10.8159849    106.6012098   
9406764010      10.8164152    106.6010494   
9406764011      10.8162153    106.6008861   
9406764012      10.8162029    106.6013850   
9411572955      10.8591072    106.7053362   
9411572956      10.8594943    106.7052702   
9411598312      10.9504951    106.7062737   
9411598313      10.9508831    106.7059335   
9411598314      10.9507139    106.7058258   
9411598315      10.9506222    106.7063334   
9411626095      10.9555383    106.7018722   
9411626096      10.9555980    106.7015132   
9411626097      10.9558042    106.7014439   
9411626098      10.9558567    106.7018370   
9411626101      10.9590005    106.6982647   
9411626102      10.9592374    106.6977956   
9411626103      10.9593721    106.6979368   
9411639323      10.9425081    106.7085992   
9411639324      10.9422758    106.7084436   
9411639325      10.9425419    106.7082594   
9414824529      10.9752748    106.6698877   
9414824530      10.9754819    106.6696632   
9414824531      10.9753487    106.6695741   
9414824532      10.9786191    106.6679937   
9414824533      10.9788144    106.6683484   
9414824534      10.9785858    106.6683127   
9414824535      10.9788621    106.6679850   
9414900021      10.9663291    106.6835810   
9414900022      10.9665143    106.6829154   
9414900023      10.9667465    106.6831033   
9414900025      10.9661702    106.6832631   
9414900026      10.9692474    106.6780330   
9414900027      10.9693369    106.6776744   
9414900028      10.9691298    106.6778177   
9415490896      10.8012298    106.7109287   
9415514556      10.8265665    106.7605273   
9417229966      10.8884481    106.7763500   
9417229968      10.8885897    106.7757419   
9417468287      10.8747915    106.8093456   
9417468290      10.8704457    106.8070681   
9417468291      10.8704114    106.8071256   
9417468302      10.8706808    106.8071273   
9422348892      10.6859076    106.5754698   
9422348893      10.6863799    106.5763865   
9429780089      10.8982850    106.8308878   
9433603407      10.8721533    106.8084896   
9476342519      10.7024006    106.6344557   
9478179956      10.7030617    106.6340018   
9478179957      10.7029294    106.6341077   
9478179958      10.7023185    106.6339319   
9478179959      10.7022224    106.6340383   
9478179960      10.7028507    106.6334724   
9478179964      10.6946050    106.6105381   
9478179965      10.6944587    106.6105631   
9478179966      10.6939738    106.6102205   
9478179967      10.6938163    106.6102523   
9478179968      10.6947733    106.6101716   
9478180076      10.7290150    106.7006625   
9478180077      10.7289139    106.7006607   
9478180118      10.7293067    106.7124993   
9478180119      10.7292156    106.7124973   
9478180120      10.7290719    106.7124939   
9479109724      10.7286062    106.7121019   
9479109725      10.7284862    106.7121048   
9479109726      10.7283882    106.7121071   
9479109727      10.7294346    106.7123125   
9479109799      10.7304305    106.7182138   
9479109800      10.7303450    106.7182731   
9479109801      10.7302374    106.7183449   
9479109811      10.7296742    106.7182954   
9479109812      10.7295180    106.7183859   
9479109867      10.7516921    106.7246202   
9479110021      10.7318972    106.7201918   
9479110022      10.7312711    106.7201567   
9479110023      10.7310485    106.7200306   
9479110024      10.7308843    106.7201474   
9479110034      10.7319414    106.7197301   
9480624300      10.8303248    106.8046041   
9496873585      11.0148331    106.6475326   
9496873588      11.0145553    106.6476030   
9498011483      10.8026775    106.7466271   
9507852975      10.9196969    106.8018361   
9507852976      10.9195080    106.8018345   
9507852977      10.9194781    106.8020013   
9507852978      10.9067616    106.7948755   
9507852979      10.9065911    106.7944227   
9507852980      10.9063015    106.7946055   
9507852981      10.9068674    106.7946709   
9521618665      10.8371380    106.7326364   
9521618666      10.8370533    106.7326874   
9521618668      10.8375158    106.7329625   
9521618670      10.8377807    106.7327888   
9591319072      11.2686824    106.3642212   
9591319073      11.2688236    106.3638297   
9591319074      11.2685907    106.3639933   
9591319075      11.2689668    106.3640648   
9642522218      10.8073518    106.6217162   
9704384014      10.8877500    106.6022164   
9705378163      10.7928025    106.7524229   
9713062519      10.7741638    106.7009217   
9731920656      11.0951964    106.7747443   
9731920657      11.0949999    106.7741830   
9734941591      10.8700517    106.5629131   
9734941592      10.8682218    106.5580335   
9741203263      10.4873880    107.1770087   
9741203265      10.4871944    107.1771174   
9741203268      10.4874501    107.1773186   
9741203270      10.4876341    107.1771866   
9743545314      10.9837840    106.5764110   
9743546220      10.9836979    106.5763889   
9743546226      10.9837348    106.5765632   
9743546252      10.9850209    106.5242410   
9743546254      10.9849992    106.5241077   
9743546256      10.9851164    106.5242237   
9743546257      10.9848940    106.5241619   
9743546268      10.9839522    106.5174369   
9743546269      10.9840661    106.5176407   
9743546278      10.9807001    106.5078822   
9743546279      10.9804720    106.5076044   
9743546282      10.9804517    106.5078794   
9748921152      10.9731066    106.6394808   
9748921153      10.9733718    106.6393181   
9748921154      10.9733694    106.6396506   
9765777686      10.7744954    106.7011041   
9765777687      10.7745838    106.7010323   
9880361670      10.7914723    106.6874025   
9990549673      10.7027843    106.5708392   
9990549674      10.7029827    106.5712009   
9990549675      10.7023949    106.5711866   
9990549676      10.7025386    106.5715681   
10015621803     11.0765512    106.8054104   
10015621804     11.0767201    106.8055120   
10015621805     11.0764144    106.8057063   
10015621806     11.0765564    106.8057964   
10015689034     11.0697059    106.8048737   
10015689035     11.0693433    106.8047415   
10015689036     11.0693254    106.8050088   
10015689037     11.0955097    106.7747606   
10015723591     11.3276873    106.6755378   
10015723592     11.3278855    106.6758280   
10015723593     11.3276188    106.6757692   
10015723594     11.3279107    106.6754758   
10024536478     11.1301460    106.7435678   
10024536479     11.1305139    106.7434014   
10024536480     11.1303033    106.7432803   
10024536482     11.1570406    106.7429724   
10024536483     11.1572292    106.7427806   
10024536484     11.1571696    106.7430251   
10024536485     11.1570773    106.7427637   
10030745094     10.8124670    106.6648291   
10030745095     10.8122988    106.6651492   
10030745096     10.8125657    106.6649452   
10036402875     11.0062722    106.6453846   
10036402876     11.0068225    106.6451363   
10036402877     11.0063470    106.6450446   
10039472240     11.2035510    106.7214447   
10039472241     11.2028774    106.7216976   
10039472242     11.2033880    106.7213636   
10039556310     11.2724285    106.6348512   
10039556311     11.2721913    106.6347726   
10039556312     11.2726703    106.6345787   
10042410259     11.2427292    106.6376409   
10042410260     11.2430144    106.6378518   
10042410261     11.2430933    106.6373370   
10044791149     11.2433673    106.6376204   
10089731058     10.8712662    106.8065373   
10092029696     10.9927510    106.6554592   
10092064119     11.1287711    106.5241880   
10092064120     11.1287347    106.5237595   
10103184015     10.8062418    106.7546747   
10103184016     10.8066400    106.7547510   
10105387354     10.9838883    106.5175685   
10107064853     10.7731269    106.6999462   
10111266667     10.8492531    106.7737683   
10118771784     10.8031434    106.7093867   
10120067402     11.1985035    106.7226040   
10120067403     11.1980176    106.7228218   
10120067405     11.1981914    106.7224226   
10120097348     11.2350619    106.7352944   
10128118019     10.8825222    106.7698478   
10128118021     10.8823142    106.7698023   
10128118023     10.8823259    106.7699507   
10128118025     10.8627894    106.7550524   
10128118026     10.8625482    106.7549058   
10128118028     10.8625248    106.7550223   
10128118031     10.8627877    106.7549507   
10137764660     10.8856523    106.6993355   
10137764662     10.8860374    106.6993972   
10137764663     10.8858629    106.6991115   
10291336312     10.5001333    107.1004284   
10292508833     10.7303683    106.5772660   
10296899628     10.7874411    106.5983040   
10315805796     10.7712192    106.6983339   
10315805797     10.7713293    106.6986317   
10315805798     10.7715858    106.6985321   
10315805799     10.7714664    106.6982136   
10553916719     10.8063105    106.7546145   
10633729939     10.7332235    106.6996499   
10633757422     10.7329221    106.6999493   
10633757423     10.7334793    106.6998478   
10633757424     10.7330513    106.6999909   
10656975845     10.8750442    106.8054714   
10656975846     10.8752415    106.8052057   
10677393161     10.8981462    106.8202559   
10694246114     10.8295002    106.7225620   
10705712304     10.3529036    107.0875948   
10705743296     10.3632719    107.0933960   
10751108624     10.8330590    106.7273156   
10755416192     10.7210917    106.7165669   
10763113330     11.0146752    106.6477504   
10763115983     10.9870807    106.7079018   
10763115984     10.9871035    106.7082140   
10763115985     10.9872890    106.7080520   
10777607786     11.0164430    106.7503014   
10803942380     10.6646523    106.5696854   
10803942381     10.6650110    106.5699552   
10803942382     10.6646911    106.5698725   
10804091991     10.7627574    106.6909450   
10840926365     10.9864620    106.6653200   
10841292998     10.9914307    106.6624694   
10841293002     10.9914668    106.6624957   
10841308154     10.7922209    106.7509904   
10870876402     10.8878494    106.6025557   
10870915592     10.8563666    106.6392095   
10870927806     10.8876373    106.6025540   
10877441199     10.8985863    106.8206233   
10890037757     10.9000599    106.8188587   
10890037759     10.9001132    106.8185490   
10899474367     10.8227903    106.7034017   
10928165298     11.0096616    106.6871823   
10958592788     10.7491943    106.5813330   
10958592789     10.7493878    106.5815287   
10958592790     10.7496078    106.5813287   
10958592791     10.7493800    106.5811192   
10958852786     10.8351216    106.7660206   
10975596808     10.6941439    106.7179962   
10983430854     11.0901037    106.8223253   
10983430855     11.0904863    106.8229029   
10983430856     11.0901168    106.8228144   
10991234691     10.7850234    106.7029681   
10991234692     10.7850859    106.7033182   
10997329545     11.3442525    106.6393942   
11052330599     10.9468313    106.7422592   
11155577963     10.8498309    106.7677460   
11263579570     11.1492625    106.5975350   
11263579571     11.1498263    106.5974629   
11271056974     10.8659104    106.7234390   
11271056976     10.8658953    106.7234106   
11283210362     10.9761341    106.7581665   
11290932899     11.3444712    106.6396177   
11290932900     11.3470845    106.6388056   
11290932901     11.3467757    106.6391946   
11290932902     11.3440515    106.6396583   
11308802103     10.7817145    106.7400559   
11309084322     10.7645988    106.6919376   
11309467196     10.7969518    106.6542614   
11332804977     10.7755837    106.7169199   
11332804978     10.7760226    106.7171599   
